id,customer_id,item_id,seller_id,good_id,seller_raiting,payment_type,bonus,date
535,965,13,151,11,2,cash payment,35,2024-01-23
536,487,88,127,146,4,cash payment,20,2024-01-04
537,80,91,83,61,4,cash payment,4,2024-01-17
538,503,92,75,81,4,in installments,42,2024-01-19
539,964,61,41,196,4,cashless payment,7,2024-01-09
540,947,43,165,186,1,in installments,42,2024-01-01
541,713,35,48,197,1,cash payment,15,2024-01-05
542,507,55,23,78,1,cashless payment,30,2024-01-04
543,52,56,185,172,4,cash payment,10,2024-01-09
544,405,54,22,184,4,cash payment,40,2024-01-22
545,464,21,165,141,4,cash payment,9,2024-01-21
546,33,41,170,65,5,in installments,36,2024-01-05
547,902,57,80,116,2,cash payment,48,2024-01-20
548,362,92,182,125,3,in installments,7,2024-01-25
549,856,33,138,33,3,in installments,46,2024-01-25
550,831,5,47,75,3,cashless payment,29,2024-01-27
551,35,83,53,168,2,cashless payment,19,2024-01-20
552,278,65,195,199,4,cash payment,0,2024-01-01
553,594,34,2,97,4,in installments,20,2024-01-03
554,552,90,66,89,5,cash payment,49,2024-01-07
555,469,68,108,115,1,cash payment,2,2024-01-09
556,754,89,87,68,3,in installments,23,2024-01-27
557,166,8,180,2,4,in installments,24,2024-01-25
558,601,4,178,114,2,cash payment,47,2024-01-04
559,987,74,23,27,5,cash payment,10,2024-01-13
560,592,74,170,128,3,cash payment,49,2024-01-17
561,775,23,160,74,1,cash payment,17,2024-01-11
562,64,26,150,42,4,in installments,20,2024-01-13
563,649,45,132,187,5,cash payment,35,2024-01-24
564,461,26,47,161,4,in installments,0,2024-01-03
565,491,37,40,182,2,in installments,5,2024-01-23
566,684,59,141,56,1,cash payment,15,2024-01-28
567,602,97,20,160,3,cashless payment,28,2024-01-01
568,696,53,88,5,5,cash payment,17,2024-01-01
569,548,50,189,69,3,cashless payment,39,2024-01-29
570,461,88,64,69,1,in installments,6,2024-01-05
571,801,100,50,64,3,cashless payment,30,2024-01-19
572,354,76,82,61,2,in installments,29,2024-01-16
573,731,2,156,84,4,cashless payment,37,2024-01-04
574,285,93,26,114,2,in installments,3,2024-01-03
575,293,80,12,120,4,cash payment,47,2024-01-08
576,295,11,142,133,3,cash payment,31,2024-01-08
577,176,82,141,71,2,in installments,12,2024-01-05
578,390,64,129,129,1,cashless payment,4,2024-01-29
579,716,73,153,32,3,cashless payment,44,2024-01-08
580,200,24,67,9,1,cashless payment,4,2024-01-09
581,56,18,168,61,3,in installments,10,2024-01-11
582,839,42,89,81,5,in installments,3,2024-01-09
583,927,41,1,34,2,in installments,3,2024-01-10
584,125,90,155,40,1,cashless payment,37,2024-01-03
585,813,47,57,103,4,in installments,35,2024-01-26
586,353,48,126,142,2,cashless payment,49,2024-01-27
587,649,37,21,180,2,cashless payment,27,2024-01-21
588,134,23,16,42,5,cash payment,9,2024-01-07
589,254,93,68,103,4,cash payment,40,2024-01-10
590,889,95,185,194,4,cash payment,7,2024-01-15
591,373,99,4,172,2,cash payment,33,2024-01-04
592,785,10,16,125,4,cash payment,46,2024-01-07
593,638,51,79,135,2,cashless payment,11,2024-01-13
594,821,83,139,9,1,cashless payment,34,2024-01-08
595,697,36,139,112,5,in installments,15,2024-01-22
596,842,75,62,55,5,cashless payment,45,2024-01-28
597,401,11,163,128,1,in installments,24,2024-01-13
598,35,25,10,19,4,cash payment,40,2024-01-25
599,232,70,59,12,2,cash payment,17,2024-01-14
600,565,7,21,60,5,cashless payment,31,2024-01-10
601,423,80,57,127,1,cash payment,22,2024-01-03
602,55,53,174,124,5,cash payment,47,2024-01-18
603,308,56,84,181,1,in installments,32,2024-01-13
604,955,77,35,109,4,in installments,22,2024-01-15
605,774,63,115,23,5,cashless payment,18,2024-01-27
606,819,40,118,46,4,cash payment,5,2024-01-03
607,702,49,145,44,1,cash payment,43,2024-01-23
608,870,81,186,50,4,in installments,20,2024-01-25
609,113,91,184,148,5,in installments,42,2024-01-09
610,872,84,197,141,4,cashless payment,15,2024-01-10
611,70,88,176,6,3,cashless payment,9,2024-01-21
612,105,70,42,106,3,cashless payment,26,2024-01-02
613,537,56,45,198,4,in installments,2,2024-01-30
614,479,78,125,124,1,cashless payment,17,2024-01-23
615,797,8,161,80,2,in installments,4,2024-01-12
616,695,71,63,67,1,in installments,29,2024-01-19
617,825,40,137,86,2,cash payment,48,2024-01-12
618,361,80,57,111,3,in installments,14,2024-01-10
619,351,73,56,130,1,cash payment,43,2024-01-25
620,534,46,108,16,4,cash payment,14,2024-01-26
621,779,3,28,22,1,cashless payment,45,2024-01-11
622,215,84,43,193,1,in installments,42,2024-01-22
623,617,30,71,169,1,cash payment,18,2024-01-30
624,846,45,135,18,5,cashless payment,20,2024-01-09
625,361,46,4,64,3,cash payment,31,2024-01-17
626,789,57,157,68,2,cash payment,31,2024-01-15
627,972,9,8,129,3,cash payment,28,2024-01-18
628,110,22,81,10,2,cash payment,38,2024-01-19
629,886,5,170,193,5,in installments,3,2024-01-17
630,653,82,66,49,1,cashless payment,43,2024-01-28
631,444,16,137,58,5,cash payment,8,2024-01-02
632,817,69,193,95,2,cashless payment,33,2024-01-27
633,983,25,99,147,1,in installments,44,2024-01-02
634,340,25,140,69,1,in installments,1,2024-01-10
635,586,94,101,183,3,cash payment,48,2024-01-28
636,310,17,160,110,4,cash payment,43,2024-01-05
637,598,34,187,130,5,in installments,21,2024-01-06
638,758,10,74,178,2,cashless payment,38,2024-01-22
639,677,89,76,150,2,cash payment,47,2024-01-25
640,115,97,101,36,3,cashless payment,32,2024-01-10
641,378,25,57,77,3,cash payment,13,2024-01-28
642,890,3,177,160,5,cash payment,38,2024-01-30
643,458,57,83,168,2,in installments,37,2024-01-30
644,848,83,126,66,4,cash payment,45,2024-01-22
645,389,46,90,170,5,in installments,44,2024-01-16
646,929,82,142,16,5,cashless payment,24,2024-01-12
647,316,48,61,196,5,cashless payment,18,2024-01-08
648,932,97,178,112,1,cashless payment,45,2024-01-23
649,771,86,151,186,2,in installments,16,2024-01-08
650,424,63,64,52,1,cashless payment,7,2024-01-26
651,176,34,19,108,5,in installments,18,2024-01-03
652,244,56,170,184,4,in installments,19,2024-01-02
653,656,82,187,114,5,cashless payment,4,2024-01-04
654,792,36,58,157,4,cash payment,6,2024-01-28
655,655,41,144,87,3,cashless payment,33,2024-01-08
656,254,89,65,149,4,cash payment,25,2024-01-17
657,54,67,68,157,4,cash payment,44,2024-01-24
658,550,100,108,128,4,cashless payment,6,2024-01-10
659,206,84,129,21,5,in installments,45,2024-01-30
660,526,50,52,16,5,in installments,36,2024-01-15
661,702,50,143,67,4,cash payment,31,2024-01-03
662,485,90,144,94,1,cash payment,26,2024-01-12
663,961,60,55,63,3,cashless payment,17,2024-01-04
664,856,72,125,89,1,cash payment,48,2024-01-28
665,379,11,46,29,2,in installments,35,2024-01-07
666,662,1,18,100,5,in installments,19,2024-01-11
667,221,16,13,158,1,cash payment,4,2024-01-05
668,272,95,148,185,2,cashless payment,14,2024-01-14
669,453,34,161,181,1,cash payment,34,2024-01-23
670,688,81,163,113,5,cashless payment,3,2024-01-13
671,271,37,117,9,5,in installments,22,2024-01-18
672,835,22,122,133,4,cash payment,20,2024-01-01
673,295,97,13,159,3,cashless payment,33,2024-01-12
674,111,36,101,122,4,cash payment,2,2024-01-14
675,226,62,55,88,4,in installments,16,2024-01-23
676,313,42,176,199,2,cash payment,38,2024-01-10
677,412,12,158,53,3,cash payment,41,2024-01-29
678,756,21,96,176,2,cash payment,15,2024-01-12
679,984,30,152,31,5,cashless payment,21,2024-01-16
680,341,77,27,151,5,in installments,9,2024-01-13
681,531,49,185,141,1,cash payment,50,2024-01-04
682,148,21,140,119,2,in installments,50,2024-01-04
683,322,5,13,6,1,cash payment,33,2024-01-29
684,3,87,185,54,3,in installments,11,2024-01-27
685,417,13,56,184,3,cashless payment,10,2024-01-26
686,107,83,60,182,2,cashless payment,49,2024-01-28
687,341,76,167,96,5,cashless payment,15,2024-01-12
688,471,30,169,103,4,in installments,45,2024-01-25
689,545,16,189,121,2,in installments,15,2024-01-10
690,758,44,138,89,1,in installments,20,2024-01-16
691,465,24,73,183,2,in installments,29,2024-01-08
692,976,90,145,58,5,cashless payment,33,2024-01-16
693,280,26,32,62,3,cashless payment,30,2024-01-02
694,373,82,150,143,5,cashless payment,10,2024-01-02
695,374,89,87,41,3,in installments,49,2024-01-18
696,770,19,187,5,2,cashless payment,16,2024-01-18
697,590,82,164,108,3,in installments,35,2024-01-05
698,815,20,200,7,2,cash payment,50,2024-01-13
699,507,95,124,59,5,cash payment,20,2024-01-25
700,976,26,76,4,4,cashless payment,45,2024-01-20
701,161,6,10,14,2,cash payment,30,2024-01-26
702,169,17,99,79,3,in installments,50,2024-01-08
703,518,75,164,113,1,cashless payment,46,2024-01-19
704,515,73,158,124,3,in installments,11,2024-01-14
705,950,39,113,68,5,cash payment,48,2024-01-10
706,949,55,134,74,4,cashless payment,17,2024-01-19
707,332,55,138,189,5,cash payment,39,2024-01-11
708,400,81,147,71,1,cashless payment,48,2024-01-01
709,874,89,39,71,2,in installments,13,2024-01-16
710,331,51,167,171,2,in installments,9,2024-01-21
711,56,36,14,52,2,cash payment,6,2024-01-07
712,477,20,85,96,5,cash payment,28,2024-01-24
713,776,67,94,24,4,cash payment,11,2024-01-25
714,747,78,102,72,1,in installments,9,2024-01-25
715,813,56,57,25,5,cashless payment,29,2024-01-03
716,754,25,179,83,4,in installments,8,2024-01-05
717,918,48,120,91,1,in installments,31,2024-01-16
718,925,74,150,14,2,cashless payment,42,2024-01-23
719,288,37,131,162,5,cashless payment,2,2024-01-16
720,999,50,42,83,1,cashless payment,21,2024-01-06
721,239,2,34,184,4,cash payment,33,2024-01-17
722,313,30,69,151,4,cash payment,27,2024-01-22
723,117,61,110,75,1,cash payment,31,2024-01-06
724,866,95,72,105,3,cash payment,1,2024-01-05
725,22,16,182,73,3,in installments,35,2024-01-06
726,526,9,116,159,2,in installments,11,2024-01-01
727,279,18,13,110,5,cash payment,3,2024-01-25
728,499,23,75,92,5,cashless payment,11,2024-01-26
729,824,82,60,106,5,cash payment,37,2024-01-01
730,404,79,133,148,5,cashless payment,46,2024-01-23
731,26,75,98,103,3,cashless payment,8,2024-01-07
732,568,54,191,65,2,in installments,14,2024-01-10
733,815,5,39,25,1,cash payment,2,2024-01-15
734,757,12,180,171,4,cash payment,1,2024-01-01
735,448,53,148,25,5,cash payment,25,2024-01-27
736,926,62,172,49,2,cashless payment,9,2024-01-16
737,980,23,19,119,3,cashless payment,0,2024-01-20
738,108,80,130,195,1,cashless payment,32,2024-01-08
739,265,54,151,12,4,cashless payment,24,2024-01-04
740,343,17,7,97,1,cash payment,23,2024-01-22
741,128,94,134,30,3,cashless payment,41,2024-01-16
742,498,15,13,190,5,cash payment,37,2024-01-12
743,612,47,116,28,2,cashless payment,14,2024-01-20
744,181,88,116,55,2,cashless payment,24,2024-01-09
745,933,15,98,96,3,in installments,31,2024-01-30
746,607,6,68,87,2,cashless payment,25,2024-01-20
747,94,57,98,66,3,cashless payment,8,2024-01-04
748,197,88,171,149,5,cashless payment,46,2024-01-29
749,376,31,55,18,2,in installments,14,2024-01-06
750,20,13,96,165,3,cash payment,3,2024-01-06
751,85,33,97,40,1,cashless payment,3,2024-01-09
752,653,43,81,7,4,cashless payment,24,2024-01-16
753,363,73,68,79,1,cashless payment,11,2024-01-15
754,625,39,118,70,1,cashless payment,13,2024-01-27
755,342,5,86,147,3,cash payment,31,2024-01-19
756,855,42,37,65,4,in installments,6,2024-01-12
757,958,83,189,119,3,in installments,11,2024-01-11
758,556,2,108,85,5,cash payment,21,2024-01-15
759,937,20,112,89,1,cash payment,19,2024-01-22
760,935,52,182,117,3,in installments,48,2024-01-09
761,113,2,146,95,5,cash payment,14,2024-01-16
762,792,26,176,146,1,in installments,38,2024-01-04
763,172,13,33,24,2,cash payment,19,2024-01-27
764,386,18,170,97,3,cashless payment,25,2024-01-25
765,626,18,96,108,1,in installments,19,2024-01-28
766,369,66,90,194,4,in installments,30,2024-01-01
767,718,59,75,5,3,cash payment,44,2024-01-15
768,545,35,10,37,5,cashless payment,13,2024-01-18
769,409,36,58,74,2,cashless payment,8,2024-01-09
770,457,5,165,16,4,cashless payment,25,2024-01-25
771,155,50,108,189,5,cashless payment,25,2024-01-14
772,969,78,10,192,3,cashless payment,26,2024-01-21
773,93,3,38,124,5,cash payment,33,2024-01-29
774,367,49,79,80,4,cash payment,37,2024-01-29
775,432,78,46,41,3,cash payment,1,2024-01-13
776,670,10,47,64,3,cash payment,26,2024-01-26
777,102,10,177,181,1,cashless payment,11,2024-01-02
778,626,54,128,45,1,cashless payment,31,2024-01-11
779,181,64,79,158,5,cashless payment,34,2024-01-25
780,140,37,89,138,5,cashless payment,31,2024-01-04
781,520,30,116,74,3,in installments,23,2024-01-19
782,7,6,154,38,5,in installments,45,2024-01-27
783,602,65,41,8,2,cash payment,4,2024-01-11
784,273,46,54,162,4,cash payment,48,2024-01-27
785,670,3,140,101,4,cash payment,41,2024-01-05
786,709,36,74,83,2,cashless payment,50,2024-01-09
787,492,42,4,42,1,cashless payment,45,2024-01-23
788,814,46,197,29,5,cash payment,48,2024-01-12
789,574,6,192,160,4,cash payment,40,2024-01-13
790,710,79,177,162,1,cashless payment,44,2024-01-06
791,451,60,127,65,2,cash payment,36,2024-01-27
792,981,34,200,27,5,in installments,22,2024-01-06
793,924,65,145,163,1,in installments,39,2024-01-13
794,841,66,178,148,3,in installments,23,2024-01-07
795,117,58,176,193,5,in installments,30,2024-01-19
796,412,34,102,122,1,in installments,18,2024-01-03
797,446,44,13,171,4,cash payment,34,2024-01-04
798,776,31,131,141,5,cash payment,47,2024-01-16
799,835,84,78,143,3,cashless payment,35,2024-01-23
800,900,65,176,154,4,cashless payment,16,2024-01-07
801,546,34,118,5,4,in installments,43,2024-01-08
802,316,9,129,126,2,cash payment,20,2024-01-20
803,398,90,110,44,5,in installments,16,2024-01-13
804,287,34,176,87,5,cash payment,24,2024-01-24
805,786,30,54,151,2,cashless payment,47,2024-01-13
806,849,1,32,11,4,cash payment,11,2024-01-26
807,886,76,159,196,2,cashless payment,38,2024-01-21
808,233,23,13,24,4,in installments,20,2024-01-13
809,762,17,20,19,1,cash payment,7,2024-01-04
810,152,92,90,97,1,in installments,46,2024-01-13
811,396,11,62,61,1,cashless payment,21,2024-01-23
812,103,68,85,67,4,cash payment,26,2024-01-30
813,587,37,170,15,3,cash payment,17,2024-01-29
814,854,35,33,133,3,in installments,41,2024-01-20
815,161,51,67,80,5,cashless payment,4,2024-01-17
816,238,1,84,3,5,in installments,30,2024-01-02
817,806,48,33,184,1,cashless payment,18,2024-01-16
818,476,4,140,54,3,cash payment,50,2024-01-08
819,460,90,195,198,5,cashless payment,3,2024-01-09
820,151,8,184,48,4,in installments,38,2024-01-15
821,424,21,55,94,1,cash payment,39,2024-01-28
822,121,96,79,56,3,cashless payment,8,2024-01-05
823,552,40,133,96,4,cash payment,8,2024-01-21
824,187,57,18,143,5,cashless payment,42,2024-01-11
825,109,96,114,125,2,in installments,2,2024-01-11
826,314,40,3,59,3,cashless payment,21,2024-01-17
827,215,32,22,190,5,cash payment,14,2024-01-13
828,237,67,92,32,2,cashless payment,19,2024-01-12
829,441,91,114,14,1,cashless payment,32,2024-01-11
830,332,91,191,108,4,cash payment,12,2024-01-06
831,264,65,137,70,2,cashless payment,38,2024-01-08
832,627,16,173,86,2,cashless payment,9,2024-01-14
833,291,79,166,127,2,cash payment,10,2024-01-14
834,441,82,127,62,3,in installments,34,2024-01-30
835,53,22,166,8,4,cash payment,25,2024-01-10
836,984,9,7,183,4,cash payment,50,2024-01-23
837,664,31,46,194,3,in installments,11,2024-01-16
838,342,63,28,166,1,cash payment,4,2024-01-23
839,735,78,7,71,4,cash payment,29,2024-01-21
840,15,98,80,72,4,cash payment,21,2024-01-04
841,713,75,25,13,3,cash payment,30,2024-01-11
842,775,56,35,58,4,in installments,14,2024-01-25
843,621,3,184,156,4,cash payment,8,2024-01-15
844,61,97,141,120,5,cashless payment,22,2024-01-02
845,878,68,75,160,4,in installments,43,2024-01-03
846,948,40,150,3,4,cashless payment,19,2024-01-15
847,173,22,44,21,3,cashless payment,18,2024-01-17
848,897,71,160,72,4,cashless payment,26,2024-01-23
849,678,13,149,25,1,in installments,18,2024-01-14
850,260,27,62,114,4,in installments,49,2024-01-30
851,594,22,115,29,3,cashless payment,33,2024-01-08
852,147,36,200,171,3,in installments,7,2024-01-28
853,739,64,114,195,5,cashless payment,21,2024-01-24
854,34,70,138,102,5,in installments,26,2024-01-03
855,464,74,80,151,3,cashless payment,41,2024-01-05
856,838,33,186,19,1,cashless payment,5,2024-01-12
857,719,94,185,69,3,cashless payment,0,2024-01-12
858,292,21,63,48,5,cash payment,36,2024-01-19
859,636,50,117,64,4,in installments,10,2024-01-24
860,491,41,80,51,4,in installments,18,2024-01-08
861,164,70,100,167,1,in installments,9,2024-01-20
862,883,59,102,45,4,in installments,43,2024-01-09
863,959,46,35,135,2,cashless payment,48,2024-01-28
864,617,93,57,84,4,cash payment,0,2024-01-16
865,784,28,142,130,3,cashless payment,13,2024-01-27
866,578,90,130,4,3,in installments,4,2024-01-09
867,955,48,24,65,4,cash payment,11,2024-01-24
868,862,67,103,146,5,cash payment,12,2024-01-22
869,669,61,114,148,2,cash payment,20,2024-01-25
870,455,18,134,106,3,cash payment,28,2024-01-07
871,917,86,197,155,1,cash payment,0,2024-01-04
872,956,91,63,50,3,cash payment,39,2024-01-26
873,446,93,23,126,1,in installments,48,2024-01-08
874,885,75,38,74,2,cash payment,25,2024-01-13
875,303,77,96,139,4,cashless payment,31,2024-01-04
876,902,1,174,182,4,cash payment,29,2024-01-28
877,641,90,27,85,1,in installments,38,2024-01-12
878,567,68,123,157,5,in installments,0,2024-01-19
879,150,25,154,37,4,in installments,5,2024-01-23
880,20,1,170,39,2,cash payment,39,2024-01-07
881,856,57,173,63,5,cashless payment,47,2024-01-18
882,444,47,184,109,1,in installments,50,2024-01-06
883,868,75,50,57,1,cash payment,34,2024-01-02
884,18,75,64,129,1,cash payment,28,2024-01-03
885,893,74,46,194,4,in installments,48,2024-01-16
886,106,18,160,68,3,cashless payment,50,2024-01-17
887,871,93,14,188,4,in installments,18,2024-01-23
888,618,74,117,32,3,cashless payment,36,2024-01-05
889,373,90,108,5,5,cashless payment,44,2024-01-06
890,319,93,94,49,2,in installments,44,2024-01-26
891,447,31,13,181,2,cash payment,36,2024-01-26
892,684,33,124,2,5,cashless payment,44,2024-01-24
893,149,11,180,195,2,cashless payment,47,2024-01-08
894,484,91,144,55,3,cash payment,48,2024-01-04
895,779,37,173,171,4,in installments,4,2024-01-02
896,808,50,169,119,3,cashless payment,14,2024-01-17
897,439,12,65,30,4,cashless payment,40,2024-01-21
898,864,25,157,139,5,cash payment,21,2024-01-02
899,873,63,192,173,1,cashless payment,8,2024-01-29
900,640,77,34,64,1,cash payment,25,2024-01-11
901,767,31,129,27,1,cash payment,28,2024-01-12
902,404,51,44,129,4,cashless payment,42,2024-01-20
903,833,94,179,122,4,cashless payment,50,2024-01-27
904,15,53,53,6,4,cash payment,7,2024-01-15
905,461,80,158,41,2,cash payment,35,2024-01-22
906,900,63,78,154,2,cash payment,1,2024-01-11
907,694,22,115,141,4,in installments,46,2024-01-13
908,758,64,99,157,1,in installments,19,2024-01-24
909,223,38,58,57,2,cash payment,14,2024-01-02
910,633,49,13,144,4,cash payment,43,2024-01-01
911,468,56,56,117,3,in installments,39,2024-01-03
912,454,54,188,188,5,cashless payment,26,2024-01-20
913,484,64,68,199,1,cashless payment,22,2024-01-12
914,934,22,143,82,3,in installments,2,2024-01-08
915,676,54,32,40,5,cash payment,22,2024-01-08
916,380,58,114,180,2,cashless payment,11,2024-01-01
917,655,12,73,5,4,in installments,10,2024-01-02
918,492,36,113,28,4,in installments,4,2024-01-05
919,800,84,66,148,4,in installments,9,2024-01-03
920,798,54,191,133,3,in installments,17,2024-01-21
921,724,56,81,39,1,cash payment,15,2024-01-13
922,575,43,66,141,3,cashless payment,49,2024-01-04
923,935,12,18,196,2,cashless payment,39,2024-01-27
